timestamp,sequence,battery,flags,Photodiode-ch1
153542513428,11491,-2,0,109677.4193548387
153542513428,11491,-2,0,12903.2258064516
153542513428,11491,-2,0,3225.8064516129
153542513428,11491,-2,0,3225.8064516129
153542513428,11491,-2,0,3225.8064516129
153542513428,11491,-2,0,3225.8064516129
153542513428,11491,-2,0,3225.8064516129
153542513428,11491,-2,0,3225.8064516129
153542547074,11492,-2,0,109677.4193548387
153542547074,11492,-2,0,12903.2258064516
153542547074,11492,-2,0,3225.8064516129
153542547074,11492,-2,0,3225.8064516129
153542547074,11492,-2,0,6451.6129032258
153542547074,11492,-2,0,3225.8064516129
153542547074,11492,-2,0,3225.8064516129
153542547074,11492,-2,0,3225.8064516129
153542578079,11493,-2,0,109677.4193548387
153542578079,11493,-2,0,12903.2258064516
153542578079,11493,-2,0,3225.8064516129
153542578079,11493,-2,0,3225.8064516129
153542578079,11493,-2,0,6451.6129032258
153542578079,11493,-2,0,3225.8064516129
153542578079,11493,-2,0,3225.8064516129
153542578079,11493,-2,0,3225.8064516129
153542610657,11494,-2,0,109677.4193548387
153542610657,11494,-2,0,12903.2258064516
153542610657,11494,-2,0,3225.8064516129
153542610657,11494,-2,0,3225.8064516129
153542610657,11494,-2,0,6451.6129032258
153542610657,11494,-2,0,3225.8064516129
153542610657,11494,-2,0,3225.8064516129
153542610657,11494,-2,0,3225.8064516129
153542639361,11495,-2,0,109677.4193548387
153542639361,11495,-2,0,12903.2258064516
153542639361,11495,-2,0,3225.8064516129
153542639361,11495,-2,0,3225.8064516129
153542639361,11495,-2,0,9677.4193548387
153542639361,11495,-2,0,6451.6129032258
153542639361,11495,-2,0,3225.8064516129
153542639361,11495,-2,0,3225.8064516129
153542739361,11496,-2,0,109677.4193548387
153542739361,11496,-2,0,12903.2258064516
153542739361,11496,-2,0,3225.8064516129
153542739361,11496,-2,0,3225.8064516129
153542739361,11496,-2,0,6451.6129032258
153542739361,11496,-2,0,3225.8064516129
153542739361,11496,-2,0,3225.8064516129
153542739361,11496,-2,0,3225.8064516129
153542749453,11497,-2,0,109677.4193548387
153542749453,11497,-2,0,12903.2258064516
153542749453,11497,-2,0,3225.8064516129
153542749453,11497,-2,0,3225.8064516129
153542749453,11497,-2,0,6451.6129032258
153542749453,11497,-2,0,3225.8064516129
153542749453,11497,-2,0,3225.8064516129
153542749453,11497,-2,0,3225.8064516129
153542759359,11498,-2,0,109677.4193548387
153542759359,11498,-2,0,12903.2258064516
153542759359,11498,-2,0,3225.8064516129
153542759359,11498,-2,0,3225.8064516129
153542759359,11498,-2,0,9677.4193548387
153542759359,11498,-2,0,6451.6129032258
