timestamp,sequence,battery,flags,D in-ch1
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681381824,14587,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681400523,14588,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681423181,14589,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681456706,14590,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681486839,14591,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681519284,14592,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681551831,14593,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681584105,14594,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681639231,14595,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681700365,14596,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681710509,14597,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681722998,14598,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681752017,14599,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681776716,14600,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681806802,14601,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681842034,14602,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681865490,14603,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681895427,14604,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
158681942866,14605,-2,0,0.0000000000
