timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
158528356690,12066,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528365491,12067,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528374300,12068,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528411867,12069,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528427136,12070,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528448047,12071,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528462186,12072,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528489283,12073,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528522892,12074,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528553072,12075,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528579188,12076,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528664192,12077,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528700521,12078,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528709134,12079,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528745383,12080,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528764220,12081,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528783520,12082,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528805596,12083,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528853415,12084,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528857991,12085,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528892972,12086,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528924317,12087,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158528975492,12088,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529056735,12089,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529062561,12090,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529066623,12091,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529087872,12092,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529117999,12093,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529155496,12094,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529182233,12095,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529215556,12096,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529237957,12097,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529269227,12098,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529299218,12099,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529380670,12100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529418385,12101,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529419248,12102,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529430395,12103,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529460513,12104,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529489357,12105,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529519406,12106,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529551756,12107,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529581027,12108,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529622988,12109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529643105,12110,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529675524,12111,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529754275,12112,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529799292,12113,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529807957,12114,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529815517,12115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529839291,12116,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529874174,12117,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529894099,12118,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529941701,12119,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529959328,12120,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158529987193,12121,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530019390,12122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530050522,12123,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530147940,12124,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530157929,12125,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530166752,12126,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530188070,12127,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530209180,12128,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530254257,12129,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530277942,12130,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530308008,12131,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530339225,12132,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530364157,12133,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530400488,12134,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530451859,12135,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530509267,12136,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530519083,12137,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530526686,12138,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530561716,12139,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530584408,12140,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530620689,12141,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530644170,12142,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530680547,12143,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530711573,12144,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530741779,12145,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530770467,12146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530851863,12147,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530929251,12148,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530940390,12149,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530950466,12150,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158530985474,12151,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531006789,12152,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531021620,12153,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531036713,12154,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531055444,12155,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531082932,12156,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531114127,12157,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531143049,12158,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531218106,12159,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531249317,12160,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531256718,12161,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531290486,12162,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531301699,12163,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531331589,12164,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531362904,12165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531394127,12166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531425426,12167,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531464060,12168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531497926,12169,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531574312,12170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531633002,12171,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531641892,12172,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531651771,12173,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531673050,12174,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531699239,12175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531711651,12176,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531742946,12177,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531769215,12178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531814231,12179,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531830410,12180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531870387,12181,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531892994,12182,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531971830,12183,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531980424,12184,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158531987251,12185,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532019222,12186,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532050453,12187,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532080452,12188,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532114227,12189,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532176638,12190,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532184219,12191,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532205515,12192,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532240360,12193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532319242,12194,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532349267,12195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532360603,12196,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532369244,12197,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532391788,12198,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532421717,12199,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532460521,12200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532488024,12201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532517904,12202,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532549159,12203,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532581658,12204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532612894,12205,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532713007,12206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532720404,12207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532740574,12208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532766793,12209,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532774285,12210,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532817680,12211,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532840581,12212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532862856,12213,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532896766,12214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532927965,12215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532964377,12216,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158532986656,12217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533066709,12218,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533095622,12219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533104061,12220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533118328,12221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533145462,12222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533177440,12223,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533204307,12224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533236902,12225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533268030,12226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533299192,12227,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533339309,12228,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533366673,12229,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533452936,12230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533487906,12231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533494140,12232,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533526669,12233,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533565029,12234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533576725,12235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533584627,12236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533619225,12237,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533646620,12238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533675405,12239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533706692,12240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533760423,12241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533836696,12242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533847899,12243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533856667,12244,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533877970,12245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533896675,12246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533929239,12247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533957933,12248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158533988065,12249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534019248,12250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534055461,12251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534135720,12252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534159281,12253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534205420,12254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534212928,12255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534219087,12256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534247933,12257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534269051,12258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534299095,12259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534330518,12260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534361588,12261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534399215,12262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534443053,12263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534487985,12264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534540491,12265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534561731,12266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534570440,12267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534589423,12268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534612833,12269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534642875,12270,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534677868,12271,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534732848,12272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534740459,12273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534769271,12274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534800502,12275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534831655,12276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534925481,12277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534934114,12278,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534941633,12279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534971717,12280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158534986654,12281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535024221,12282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535076577,12283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535084100,12284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535114133,12285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535145382,12286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535175002,12287,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535226818,12288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535304270,12289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535312876,12290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535320328,12291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535375275,12292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535387932,12293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535396543,12294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535429180,12295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535459172,12296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535490374,12297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535521701,12298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535561752,12299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535596259,12300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535660519,12301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535670361,12302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535679128,12303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535704144,12304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535737976,12305,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535766692,12306,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535797908,12307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535848992,12308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535867869,12309,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535901595,12310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158535930606,12311,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536010521,12312,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536061241,12313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536070466,12314,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536080373,12315,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536104175,12316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536131705,12317,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536141620,12318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536172786,12319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536204151,12320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536242918,12321,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536270531,12322,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536300302,12323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536396781,12324,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536403408,12325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
158536412944,12326,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536431737,12327,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536464173,12328,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536489148,12329,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536517860,12330,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536550482,12331,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536582881,12332,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536614124,12333,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536666531,12334,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536720294,12335,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536769129,12336,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536777928,12337,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536786710,12338,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536806908,12339,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536835452,12340,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536865472,12341,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536896662,12342,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536932937,12343,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536957978,12344,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158536995484,12345,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
158537040561,12346,1,2,3,1,2,1,2,3,1,2,2,1,2,2,2,1
