timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
158528745383,12080,5,0,0.0022222222,-0.0077777778,-0.0122222222,10.2500000000,20.5000000000,25.7500000000,-1.8500000000,-1.7200000000,-9.0500000000
158528764220,12081,5,0,0.0000000000,-0.0066666667,0.0000000000,11.0625000000,20.1250000000,23.8750000000,-1.8600000000,-1.7000000000,-9.1200000000
158528783520,12082,5,0,0.0000000000,-0.0077777778,-0.0011111111,11.0625000000,20.1250000000,23.8750000000,-1.9600000000,-1.7100000000,-9.0800000000
158528805596,12083,5,0,0.0011111111,-0.0033333333,0.0000000000,11.0625000000,20.1250000000,23.8750000000,-1.9000000000,-1.7200000000,-9.0900000000
158528853415,12084,5,0,0.0022222222,0.0022222222,0.0100000000,11.0625000000,20.1250000000,23.8750000000,-1.8500000000,-1.7100000000,-9.0800000000
158528857991,12085,5,0,0.0033333333,-0.0033333333,0.0000000000,10.6875000000,20.1250000000,24.6250000000,-2.0000000000,-1.6500000000,-9.0700000000
158528892972,12086,5,0,0.0066666667,0.0000000000,-0.0144444444,10.6875000000,20.1250000000,24.6250000000,-1.8900000000,-1.7000000000,-9.1000000000
158528924317,12087,5,0,0.0022222222,0.0000000000,-0.0133333333,10.6875000000,20.1250000000,24.6250000000,-1.8700000000,-1.7100000000,-9.0800000000
158528975492,12088,5,0,-0.0022222222,0.0044444444,0.0066666667,9.8125000000,19.7500000000,25.3750000000,-1.9600000000,-1.7100000000,-9.0900000000
158529056735,12089,5,0,0.0055555556,-0.0022222222,0.0000000000,9.8125000000,19.7500000000,25.3750000000,-1.8700000000,-1.7000000000,-9.0700000000
158529062561,12090,5,0,0.0055555556,0.0044444444,0.0088888889,9.8125000000,19.7500000000,25.3750000000,-1.9200000000,-1.6600000000,-9.0900000000
158529066623,12091,5,0,0.0088888889,-0.0011111111,0.0155555556,9.4375000000,19.7500000000,25.7500000000,-1.9000000000,-1.6600000000,-9.0600000000
158529087872,12092,5,0,0.0055555556,0.0000000000,-0.0133333333,9.4375000000,19.7500000000,25.7500000000,-1.9100000000,-1.7000000000,-9.1500000000
158529117999,12093,5,0,-0.0088888889,-0.0211111111,0.0111111111,9.4375000000,19.7500000000,25.7500000000,-1.8400000000,-1.7000000000,-9.1500000000
158529155496,12094,5,0,-0.0044444444,-0.0122222222,0.0000000000,10.6875000000,20.1250000000,26.1250000000,-1.7700000000,-1.7000000000,-8.9800000000
158529182233,12095,5,0,0.0044444444,0.0011111111,-0.0011111111,10.6875000000,20.1250000000,26.1250000000,-1.9000000000,-1.7200000000,-9.0600000000
158529215556,12096,5,0,0.0000000000,0.0033333333,0.0000000000,10.6875000000,20.1250000000,26.1250000000,-1.8400000000,-1.7000000000,-9.0900000000
158529237957,12097,5,0,-0.0022222222,0.0044444444,0.0000000000,10.2500000000,19.3750000000,25.7500000000,-1.8400000000,-1.6700000000,-9.1100000000
158529269227,12098,5,0,0.0055555556,0.0000000000,-0.0144444444,10.2500000000,19.3750000000,25.7500000000,-1.9300000000,-1.7400000000,-9.1100000000
158529299218,12099,5,0,0.0000000000,0.0044444444,0.0000000000,10.2500000000,19.3750000000,25.7500000000,-1.8800000000,-1.7100000000,-9.0100000000
158529380670,12100,5,0,0.0044444444,0.0200000000,-0.0077777778,10.2500000000,19.3750000000,25.7500000000,-1.8700000000,-1.6900000000,-9.0400000000
158529418385,12101,5,0,0.0000000000,0.0133333333,-0.0055555556,9.8125000000,20.8750000000,25.3750000000,-2.0000000000,-1.7300000000,-9.1500000000
158529419248,12102,5,0,0.0000000000,0.0022222222,0.0000000000,9.8125000000,20.8750000000,25.3750000000,-1.9100000000,-1.7200000000,-9.1000000000
158529430395,12103,5,0,0.0044444444,0.0000000000,0.0044444444,9.8125000000,20.8750000000,25.3750000000,-1.8700000000,-1.6800000000,-9.0900000000
158529460513,12104,5,0,0.0055555556,-0.0044444444,-0.0100000000,10.6875000000,19.0000000000,23.8750000000,-1.8200000000,-1.6600000000,-9.0800000000
158529489357,12105,5,0,0.0044444444,-0.0044444444,-0.0055555556,10.6875000000,19.0000000000,23.8750000000,-1.9000000000,-1.6900000000,-9.0700000000
158529519406,12106,5,0,-0.0011111111,-0.0066666667,-0.0033333333,10.6875000000,19.0000000000,23.8750000000,-1.8500000000,-1.6800000000,-9.0800000000
158529551756,12107,5,0,0.0000000000,0.0000000000,-0.0155555556,9.8125000000,20.1250000000,25.0000000000,-1.8400000000,-1.6800000000,-9.0900000000
158529581027,12108,5,0,0.0000000000,0.0022222222,-0.0044444444,9.8125000000,20.1250000000,25.0000000000,-1.8900000000,-1.7100000000,-9.0400000000
158529622988,12109,5,0,0.0000000000,0.0100000000,-0.0011111111,9.8125000000,20.1250000000,25.0000000000,-1.8600000000,-1.7100000000,-9.0800000000
158529643105,12110,5,0,0.0044444444,0.0055555556,-0.0022222222,10.6875000000,19.7500000000,22.0625000000,-1.8400000000,-1.6800000000,-9.0500000000
158529675524,12111,5,0,0.0044444444,0.0177777778,-0.0033333333,10.6875000000,19.7500000000,22.0625000000,-1.9500000000,-1.6700000000,-9.0800000000
158529754275,12112,5,0,0.0022222222,0.0077777778,-0.0155555556,10.6875000000,19.7500000000,22.0625000000,-1.9100000000,-1.6600000000,-9.1400000000
158529799292,12113,5,0,-0.0033333333,-0.0011111111,-0.0022222222,9.8125000000,19.7500000000,25.0000000000,-1.8900000000,-1.7100000000,-9.0800000000
158529807957,12114,5,0,0.0000000000,0.0000000000,0.0000000000,9.8125000000,19.7500000000,25.0000000000,-1.9300000000,-1.7000000000,-9.0300000000
158529815517,12115,5,0,0.0088888889,0.0000000000,-0.0111111111,9.8125000000,19.7500000000,25.0000000000,-1.8900000000,-1.6600000000,-9.0800000000
158529839291,12116,5,0,0.0133333333,0.0055555556,-0.0044444444,9.8125000000,19.7500000000,25.0000000000,-1.9200000000,-1.6100000000,-9.0700000000
158529874174,12117,5,0,0.0077777778,0.0111111111,-0.0300000000,9.0000000000,19.3750000000,25.0000000000,-1.8400000000,-1.7000000000,-9.0900000000
158529894099,12118,5,0,-0.0155555556,-0.0111111111,-0.0044444444,9.0000000000,19.3750000000,25.0000000000,-1.9300000000,-1.7300000000,-9.2100000000
158529941701,12119,5,0,-0.0144444444,-0.0100000000,0.0000000000,9.0000000000,19.3750000000,25.0000000000,-1.8200000000,-1.7100000000,-8.9900000000
158529959328,12120,5,0,0.0011111111,-0.0055555556,0.0011111111,8.6250000000,20.5000000000,25.0000000000,-1.8500000000,-1.7300000000,-9.0900000000
158529987193,12121,5,0,0.0000000000,0.0011111111,0.0133333333,8.6250000000,20.5000000000,25.0000000000,-1.8500000000,-1.7100000000,-9.0200000000
158530019390,12122,5,0,-0.0011111111,0.0100000000,0.0244444444,8.6250000000,20.5000000000,25.0000000000,-1.8600000000,-1.6500000000,-9.0700000000
158530050522,12123,5,0,0.0066666667,0.0100000000,-0.0077777778,8.1875000000,20.5000000000,26.5000000000,-1.8400000000,-1.6300000000,-9.0800000000
158530147940,12124,5,0,0.0044444444,0.0100000000,-0.0344444444,8.1875000000,20.5000000000,26.5000000000,-1.9400000000,-1.6700000000,-9.1100000000
158530157929,12125,5,0,0.0000000000,0.0100000000,-0.0200000000,8.1875000000,20.5000000000,26.5000000000,-1.8700000000,-1.7000000000,-9.0000000000
158530166752,12126,5,0,0.0055555556,0.0200000000,-0.0111111111,10.6875000000,21.6250000000,26.1250000000,-1.9100000000,-1.6900000000,-9.1100000000
158530188070,12127,5,0,-0.0022222222,0.0088888889,0.0000000000,10.6875000000,21.6250000000,26.1250000000,-1.9500000000,-1.7100000000,-9.0900000000
158530209180,12128,5,0,-0.0044444444,0.0066666667,0.0033333333,10.6875000000,21.6250000000,26.1250000000,-1.9100000000,-1.6600000000,-9.0700000000
158530254257,12129,5,0,0.0000000000,0.0000000000,-0.0100000000,9.4375000000,20.8750000000,24.2500000000,-1.9300000000,-1.6800000000,-9.0900000000
158530277942,12130,5,0,0.0000000000,-0.0077777778,-0.0111111111,9.4375000000,20.8750000000,24.2500000000,-1.9800000000,-1.7000000000,-9.0900000000
158530308008,12131,5,0,-0.0077777778,-0.0166666667,-0.0033333333,9.4375000000,20.8750000000,24.2500000000,-1.8800000000,-1.6900000000,-9.0700000000
158530339225,12132,5,0,-0.0044444444,-0.0155555556,-0.0022222222,9.4375000000,20.8750000000,24.2500000000,-1.8600000000,-1.6800000000,-9.0500000000
158530364157,12133,5,0,-0.0044444444,-0.0144444444,-0.0122222222,9.8125000000,19.7500000000,23.1250000000,-1.8800000000,-1.7100000000,-9.0400000000
158530400488,12134,5,0,0.0000000000,0.0000000000,-0.0088888889,9.8125000000,19.7500000000,23.1250000000,-1.8600000000,-1.7000000000,-9.0300000000
158530451859,12135,5,0,0.0011111111,0.0044444444,-0.0100000000,9.8125000000,19.7500000000,23.1250000000,-1.8400000000,-1.6800000000,-9.1100000000
158530509267,12136,5,0,0.0011111111,0.0022222222,-0.0088888889,9.0000000000,19.7500000000,23.8750000000,-1.8600000000,-1.6800000000,-9.0400000000
158530519083,12137,5,0,0.0044444444,0.0044444444,-0.0077777778,9.0000000000,19.7500000000,23.8750000000,-1.9200000000,-1.6800000000,-9.1000000000
158530526686,12138,5,0,0.0011111111,-0.0055555556,-0.0100000000,9.0000000000,19.7500000000,23.8750000000,-1.8800000000,-1.7100000000,-9.1200000000
158530561716,12139,5,0,-0.0022222222,-0.0122222222,0.0000000000,9.8750000000,20.5000000000,25.0000000000,-1.8800000000,-1.6500000000,-9.0600000000
158530584408,12140,5,0,0.0044444444,0.0000000000,-0.0022222222,9.8750000000,20.5000000000,25.0000000000,-1.9100000000,-1.6600000000,-9.1000000000
158530620689,12141,5,0,0.0000000000,-0.0044444444,0.0000000000,9.8750000000,20.5000000000,25.0000000000,-1.8600000000,-1.6100000000,-9.0500000000
158530644170,12142,5,0,0.0077777778,0.0044444444,-0.0100000000,10.6875000000,19.7500000000,21.6875000000,-1.8000000000,-1.5600000000,-9.0100000000
158530680547,12143,5,0,-0.0044444444,0.0111111111,-0.0433333333,10.6875000000,19.7500000000,21.6875000000,-1.9400000000,-1.7100000000,-9.2200000000
158530711573,12144,5,0,-0.0211111111,-0.0111111111,-0.0133333333,10.6875000000,19.7500000000,21.6875000000,-1.8700000000,-1.7100000000,-9.0800000000
158530741779,12145,5,0,-0.0100000000,0.0011111111,0.0044444444,10.2500000000,20.5000000000,23.5000000000,-1.8200000000,-1.7000000000,-9.0400000000
158530770467,12146,5,0,0.0022222222,-0.0011111111,0.0011111111,10.2500000000,20.5000000000,23.5000000000,-1.9300000000,-1.7600000000,-9.0900000000
158530851863,12147,5,0,0.0011111111,0.0066666667,0.0177777778,10.2500000000,20.5000000000,23.5000000000,-1.8700000000,-1.6700000000,-9.0600000000
158530929251,12148,5,0,-0.0011111111,0.0055555556,0.0155555556,10.2500000000,20.5000000000,23.5000000000,-1.8600000000,-1.5900000000,-9.0700000000
158530940390,12149,5,0,0.0033333333,0.0011111111,-0.0400000000,9.8750000000,21.2500000000,25.0000000000,-1.8900000000,-1.6600000000,-9.1200000000
158530950466,12150,5,0,-0.0066666667,-0.0022222222,-0.0344444444,9.8750000000,21.2500000000,25.0000000000,-1.9300000000,-1.7200000000,-9.0600000000
158530985474,12151,5,0,-0.0022222222,0.0088888889,-0.0044444444,9.8750000000,21.2500000000,25.0000000000,-1.8800000000,-1.6800000000,-9.0200000000
158531006789,12152,5,0,-0.0033333333,0.0066666667,-0.0100000000,10.6875000000,20.5000000000,25.7500000000,-1.9300000000,-1.7000000000,-9.1200000000
158531021620,12153,5,0,-0.0088888889,-0.0011111111,0.0077777778,10.6875000000,20.5000000000,25.7500000000,-1.9500000000,-1.7100000000,-9.0500000000
158531036713,12154,5,0,-0.0077777778,0.0000000000,0.0133333333,10.6875000000,20.5000000000,25.7500000000,-1.9200000000,-1.6900000000,-9.0500000000
158531055444,12155,5,0,-0.0055555556,-0.0033333333,0.0033333333,10.2500000000,19.7500000000,26.1250000000,-1.8600000000,-1.6800000000,-9.1000000000
158531082932,12156,5,0,-0.0044444444,-0.0133333333,-0.0077777778,10.2500000000,19.7500000000,26.1250000000,-1.9400000000,-1.7100000000,-9.0600000000
158531114127,12157,5,0,-0.0066666667,-0.0055555556,-0.0022222222,10.2500000000,19.7500000000,26.1250000000,-1.8700000000,-1.7100000000,-9.0800000000
158531143049,12158,5,0,-0.0022222222,-0.0111111111,-0.0033333333,9.8750000000,19.3750000000,24.2500000000,-1.8700000000,-1.7000000000,-9.0800000000
158531218106,12159,5,0,0.0044444444,-0.0033333333,-0.0100000000,9.8750000000,19.3750000000,24.2500000000,-1.9500000000,-1.7200000000,-9.0300000000
158531249317,12160,5,0,0.0011111111,0.0033333333,0.0011111111,9.8750000000,19.3750000000,24.2500000000,-1.8400000000,-1.6900000000,-9.0500000000
158531256718,12161,5,0,-0.0011111111,0.0077777778,0.0044444444,9.4375000000,21.2500000000,25.0000000000,-1.8300000000,-1.6700000000,-9.0900000000
158531290486,12162,5,0,-0.0044444444,0.0044444444,-0.0111111111,9.4375000000,21.2500000000,25.0000000000,-1.9600000000,-1.6700000000,-9.0700000000
158531301699,12163,5,0,-0.0077777778,0.0055555556,-0.0166666667,9.4375000000,21.2500000000,25.0000000000,-1.8800000000,-1.7300000000,-9.0900000000
158531331589,12164,5,0,-0.0033333333,-0.0011111111,-0.0133333333,9.4375000000,21.2500000000,25.0000000000,-1.8600000000,-1.7300000000,-9.1100000000
158531362904,12165,5,0,-0.0044444444,-0.0077777778,-0.0077777778,9.4375000000,19.7500000000,26.1250000000,-1.8500000000,-1.7300000000,-9.0400000000
158531394127,12166,5,0,0.0000000000,-0.0033333333,0.0000000000,9.4375000000,19.7500000000,26.1250000000,-1.9100000000,-1.7100000000,-9.0400000000
158531425426,12167,5,0,0.0077777778,0.0000000000,-0.0055555556,9.4375000000,19.7500000000,26.1250000000,-1.8700000000,-1.6900000000,-9.0600000000
158531464060,12168,5,0,0.0066666667,0.0100000000,0.0100000000,9.0000000000,19.0000000000,25.3750000000,-1.9200000000,-1.6300000000,-9.0800000000
158531497926,12169,5,0,0.0077777778,0.0000000000,-0.0366666667,9.0000000000,19.0000000000,25.3750000000,-1.8900000000,-1.6800000000,-9.0600000000
158531574312,12170,5,0,-0.0122222222,-0.0077777778,-0.0055555556,9.0000000000,19.0000000000,25.3750000000,-1.9400000000,-1.7300000000,-9.2100000000
158531633002,12171,5,0,-0.0200000000,-0.0211111111,0.0077777778,9.8750000000,20.8750000000,22.0625000000,-1.8000000000,-1.7100000000,-8.9500000000
158531641892,12172,5,0,0.0044444444,-0.0044444444,0.0000000000,9.8750000000,20.8750000000,22.0625000000,-1.9200000000,-1.7000000000,-9.0500000000
158531651771,12173,5,0,0.0011111111,-0.0033333333,0.0100000000,9.8750000000,20.8750000000,22.0625000000,-1.8400000000,-1.7000000000,-9.0800000000
158531673050,12174,5,0,-0.0011111111,0.0000000000,0.0133333333,11.0625000000,19.3750000000,24.6250000000,-1.8300000000,-1.6400000000,-9.0700000000
158531699239,12175,5,0,0.0055555556,0.0033333333,-0.0200000000,11.0625000000,19.3750000000,24.6250000000,-1.9100000000,-1.6300000000,-9.1100000000
158531711651,12176,5,0,0.0000000000,-0.0022222222,-0.0311111111,11.0625000000,19.3750000000,24.6250000000,-1.8400000000,-1.7000000000,-9.0800000000
158531742946,12177,5,0,-0.0011111111,0.0033333333,-0.0044444444,9.4375000000,20.1250000000,25.0000000000,-1.8800000000,-1.7300000000,-9.0100000000
158531769215,12178,5,0,0.0022222222,0.0166666667,0.0000000000,9.4375000000,20.1250000000,25.0000000000,-1.9100000000,-1.7000000000,-9.1200000000
158531814231,12179,5,0,0.0000000000,-0.0011111111,-0.0044444444,9.4375000000,20.1250000000,25.0000000000,-1.9100000000,-1.7400000000,-9.1200000000
