timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
154852621008,32474,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
154852653411,32475,-2,0,-0.0055555556,0.0033333333,0.0200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
154852687129,32476,-2,0,0.0000000000,-0.0011111111,0.0144444444,0.0000000000,0.0000000000,0.0000000000,-0.7500000000,-1.5400000000,-9.3000000000
154852717230,32477,-2,0,0.0000000000,0.0000000000,-0.0077777778,0.0000000000,0.0000000000,0.0000000000,-0.7300000000,-1.5300000000,-9.3300000000
154852748266,32478,-2,0,-0.0033333333,0.0044444444,-0.0100000000,4.0625000000,18.6250000000,23.5000000000,-0.8400000000,-1.5400000000,-9.3600000000
154852779248,32479,-2,0,-0.0033333333,0.0011111111,-0.0200000000,4.0625000000,18.6250000000,23.5000000000,-0.7600000000,-1.5800000000,-9.3500000000
154852860058,32480,-2,0,0.0000000000,0.0000000000,-0.0188888889,4.0625000000,18.6250000000,23.5000000000,-0.7600000000,-1.5800000000,-9.3100000000
154852895808,32481,-2,0,0.0055555556,0.0077777778,0.0000000000,4.0625000000,19.7500000000,23.8750000000,-0.7300000000,-1.5600000000,-9.2800000000
154852903357,32482,-2,0,-0.0011111111,0.0166666667,0.0044444444,4.0625000000,19.7500000000,23.8750000000,-0.8700000000,-1.5200000000,-9.3900000000
154852925891,32483,-2,0,-0.0111111111,0.0044444444,-0.0088888889,4.0625000000,19.7500000000,23.8750000000,-0.8200000000,-1.5900000000,-9.3300000000
154852937760,32484,-2,0,-0.0033333333,0.0011111111,0.0022222222,4.0625000000,17.8750000000,26.1250000000,-0.7800000000,-1.6300000000,-9.3500000000
154852969636,32485,-2,0,0.0000000000,-0.0100000000,0.0222222222,4.0625000000,17.8750000000,26.1250000000,-0.8400000000,-1.5800000000,-9.2900000000
154852999682,32486,-2,0,0.0022222222,-0.0033333333,0.0188888889,4.0625000000,17.8750000000,26.1250000000,-0.7900000000,-1.5100000000,-9.3200000000
154853034639,32487,-2,0,0.0011111111,-0.0055555556,-0.0055555556,4.0625000000,17.8750000000,26.1250000000,-0.7500000000,-1.4800000000,-9.3400000000
154853061054,32488,-2,0,-0.0055555556,-0.0055555556,-0.0344444444,5.7500000000,19.3750000000,24.6250000000,-0.8600000000,-1.5700000000,-9.3400000000
154853092199,32489,-2,0,0.0000000000,-0.0011111111,-0.0200000000,5.7500000000,19.3750000000,24.6250000000,-0.7800000000,-1.6300000000,-9.3100000000
154853123278,32490,-2,0,0.0033333333,-0.0033333333,0.0022222222,5.7500000000,19.3750000000,24.6250000000,-0.7600000000,-1.6000000000,-9.3100000000
154853151847,32491,-2,0,0.0000000000,0.0077777778,0.0233333333,4.5000000000,18.2500000000,25.0000000000,-0.8000000000,-1.5800000000,-9.3200000000
154853204740,32492,-2,0,0.0022222222,0.0044444444,0.0011111111,4.5000000000,18.2500000000,25.0000000000,-0.7800000000,-1.5200000000,-9.3400000000
154853254752,32493,-2,0,0.0000000000,-0.0022222222,-0.0188888889,4.5000000000,18.2500000000,25.0000000000,-0.7900000000,-1.5400000000,-9.3600000000
154853260422,32494,-2,0,0.0000000000,-0.0066666667,-0.0111111111,5.3125000000,17.5000000000,24.2500000000,-0.7600000000,-1.5900000000,-9.3300000000
154853284811,32495,-2,0,0.0033333333,-0.0077777778,0.0000000000,5.3125000000,17.5000000000,24.2500000000,-0.7900000000,-1.5700000000,-9.3500000000
154853306283,32496,-2,0,0.0000000000,-0.0088888889,0.0088888889,5.3125000000,17.5000000000,24.2500000000,-0.7600000000,-1.5200000000,-9.2800000000
154853339508,32497,-2,0,0.0055555556,0.0033333333,-0.0400000000,4.5000000000,18.6250000000,21.6875000000,-0.7100000000,-1.5100000000,-9.2800000000
154853371796,32498,-2,0,-0.0033333333,0.0022222222,-0.0333333333,4.5000000000,18.6250000000,21.6875000000,-0.8400000000,-1.6400000000,-9.4800000000
154853403526,32499,-2,0,-0.0100000000,-0.0100000000,0.0200000000,4.5000000000,18.6250000000,21.6875000000,-0.7200000000,-1.6100000000,-9.2400000000
154853434670,32500,-2,0,0.0022222222,0.0033333333,0.0200000000,4.9375000000,17.8750000000,23.1875000000,-0.6800000000,-1.5500000000,-9.3100000000
154853467262,32501,-2,0,0.0055555556,0.0000000000,-0.0022222222,4.9375000000,17.8750000000,23.1875000000,-0.8100000000,-1.5500000000,-9.3200000000
154853524725,32502,-2,0,0.0000000000,0.0077777778,0.0100000000,4.9375000000,17.8750000000,23.1875000000,-0.7400000000,-1.5000000000,-9.3300000000
154853613260,32503,-2,0,0.0011111111,0.0022222222,-0.0122222222,4.9375000000,17.8750000000,23.1875000000,-0.7200000000,-1.5200000000,-9.3500000000
154853623305,32504,-2,0,0.0066666667,-0.0022222222,-0.0433333333,4.0625000000,19.0000000000,25.0000000000,-0.8300000000,-1.5800000000,-9.3500000000
154853633367,32505,5,0,0.0044444444,0.0100000000,0.0066666667,4.0625000000,19.0000000000,25.0000000000,-0.8200000000,-1.6000000000,-9.2800000000
154853637593,32506,5,0,0.0000000000,0.0144444444,0.0244444444,4.0625000000,19.0000000000,25.0000000000,-0.7500000000,-1.5500000000,-9.3500000000
154853649202,32507,5,0,-0.0100000000,-0.0011111111,-0.0022222222,4.0625000000,17.5000000000,23.8750000000,-0.8000000000,-1.5400000000,-9.3600000000
154853684602,32508,5,0,-0.0033333333,-0.0011111111,-0.0077777778,4.0625000000,17.5000000000,23.8750000000,-0.7900000000,-1.6000000000,-9.2900000000
154853718350,32509,5,0,0.0000000000,0.0000000000,0.0211111111,4.0625000000,17.5000000000,23.8750000000,-0.7300000000,-1.5800000000,-9.3500000000
154853748953,32510,5,0,0.0000000000,-0.0044444444,0.0233333333,4.9375000000,18.2500000000,25.7500000000,-0.7200000000,-1.5000000000,-9.3200000000
154853780305,32511,5,0,0.0011111111,-0.0055555556,-0.0100000000,4.9375000000,18.2500000000,25.7500000000,-0.7500000000,-1.5100000000,-9.3500000000
