timestamp,sequence,battery,flags,D in-ch1
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394385384,9429,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394440358,9430,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394497794,9431,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394507646,9432,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394513632,9433,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394543833,9434,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394573925,9435,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394602882,9436,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394628930,9437,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394658733,9438,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394691402,9439,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394723492,9440,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
158394756549,9441,-2,0,0.0000000000
